Employee ID,Status,Original Hire Date,Pay Group Description,Department,Facility Code,Closest Office,City
92307029,Active,1/19/2015,PHL Dayforce Bi-monthly,Marketing,PHLMAN 2A,PHL - Manila 2Asc,Cainta
72201488,Active,1/15/2015,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Providence
81300303,Active,1/6/2015,UK Monthly (Native),Development,UKGLA3,UK - Glasgow Scotland,Glasgow
926194,Active,1/5/2015,Dayforce Canada,Sales,VIRTUL,CAN - Toronto ON,Ajax
72201494,Active,1/5/2015,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,Port Louis
81310530,Active,1/1/2015,MEX Semi-Monthly,Implementation,VIRTUL,Mexico,Merida
81310562,Active,1/1/2015,MEX Semi-Monthly,Implementation,VIRTUL,Mexico,Merida
426192,Active,12/22/2014,Dayforce Canada,Implementation,VIRTUL,CAN - Toronto ON,Mississauga
81201489,Active,12/1/2014,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,Grande Retraite
42306357,Active,12/1/2014,Dayforce Canada,Implementation,,CAN - Montreal QC,Mont-Royal
126186,Active,11/24/2014,Dayforce Canada,Transformation,VIRTUL,CAN - Not within 50 miles of an office,Vancouver
816185,Active,11/24/2014,Dayforce Canada,Implementation,VIRTUL,CAN - Toronto ON,Keswick
986177,Active,11/17/2014,Dayforce Canada,Implementation,VIRTUL,CAN - Toronto ON,Sutton West
92307882,Active,11/17/2014,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Aritao
426174,Active,11/10/2014,Dayforce Canada,Development,VIRTUL,CAN - Toronto ON,Mississauga
924432,Active,11/10/2014,Dayforce Canada,Sales,VIRTUL,CAN - Toronto ON,Brooklin
72307576,Active,11/6/2014,PHL Dayforce Bi-monthly,Development,PHLMAN 2A,PHL - Manila 2Asc,Pasig
12201485,Active,11/5/2014,Mauritius Ltd Monthly,Customer Success,MAUEBE,MAU - Ebene Mauritius,Vacoas
72201483,Active,11/3/2014,Mauritius Ltd Monthly,Product,MAUEBE,MAU - Ebene Mauritius,Quatre Bornes
42310513,Active,10/28/2014,MEX Semi-Monthly,Implementation,VIRTUL,Mexico,Municipio de Chimalhuacán
126167,Active,10/27/2014,Dayforce Canada,Technology,VIRTUL,CAN - Toronto ON,Vaughan
816173,Active,10/27/2014,Dayforce Canada,Development,VIRTUL,CAN - Toronto ON,Etobicoke
72301398,Active,10/24/2014,US BiWeekly,Implementation,VIRTUL,US - Not within 50 miles of an office,Parkland
81306408,Active,10/16/2014,IND Monthly (ConnectedPay Exc),Customer Support,INDNOI,IND - Noida,Ghaziabad
126161,Active,10/14/2014,Dayforce Canada,Product,CANTOR,CAN - Toronto ON,Toronto
125586,STD,10/1/2014,Dayforce Canada,Global Business Operations,VIRTUL,CAN - Toronto ON,Toronto
98307311,Active,10/1/2014,JPN Ascender - Non-paying,Customer Support,JPNTYO 2A,JPN - Tokyo 2Asc,shinagawaku
81307848,Active,9/30/2014,Australia Monthly,Customer Support,AUSMEL,AUS - Melbourne VIC,Hoppers Crossing
12318233,Active,9/29/2014,US BiWeekly,Management,VIRTUL,US - Minneapolis MN,Victoria
816124,Active,9/29/2014,Dayforce Canada,Customer Support,VIRTUL,CAN - Toronto ON,Markham
726127,Active,9/29/2014,Dayforce Canada,Development,CANTOR,CAN - Toronto ON,North York
72305540,Active,9/24/2014,IND Monthly (ConnectedPay Exc),Customer Support,INDNOI,IND - Noida,New Delhi
92305540,Active,9/24/2014,IND Monthly (ConnectedPay Exc),Customer Support,INDNOI,IND - Noida,
98306208,Active,9/22/2014,SGP Monthly (Native),Customer Support,SGPCDAY,SGP - Singapore CDAY,Tampines
92306208,Active,9/22/2014,SGP Monthly (Native),Customer Support,SGPCDAY,SGP - Singapore CDAY,
98201472,Active,9/22/2014,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,Rose Belle
126116,Active,9/15/2014,Dayforce Canada,Development,VIRTUL,CAN - Toronto ON,Vaughan
98307794,Active,9/15/2014,PHL Dayforce Bi-monthly,Finance,PHLMAN 2A,PHL - Manila 2Asc,Sual
92307497,Active,9/15/2014,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Cainta
816100,Active,9/8/2014,Dayforce Canada,Customer Success,,CAN - Montreal QC,Laval 
92305537,Active,9/4/2014,IND Monthly (ConnectedPay Exc),Customer Support,INDBAN,IND - Bangalore,Bengaluru
92305537,Active,9/4/2014,IND Monthly (ConnectedPay Exc),Customer Support,INDBAN,IND - Bangalore,
72201458,Active,9/2/2014,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,PEREYBERE
98305461,Active,9/1/2014,Dayforce CN Monthly,Customer Support,CHNSHACDAY,CHN - Shanghai,Shanghai
92305461,Active,9/1/2014,Dayforce CN Monthly,Customer Support,CHNSHACDAY,CHN - Shanghai,
72201455,Active,8/25/2014,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,Phoenix
92305550,Active,8/21/2014,IND Monthly (ConnectedPay Exc),Customer Support,INDBAN,IND - Bangalore,Bengaluru
92305550,Active,8/21/2014,IND Monthly (ConnectedPay Exc),Customer Support,INDBAN,IND - Bangalore,
126088,Active,8/18/2014,Dayforce Canada,Sales,VIRTUL,CAN - Toronto ON,York
126087,Active,8/18/2014,Dayforce Canada,Development,CANTOR,CAN - Toronto ON,Toronto
926080,Active,8/6/2014,Dayforce Canada,Development,VIRTUL,CAN - Toronto ON,Cobourg
126079,Active,8/5/2014,Dayforce Canada,Product,VIRTUL,CAN - Toronto ON,Toronto
726082,Active,8/5/2014,Dayforce Canada,Customer Success,VIRTUL,CAN - Toronto ON,Oshawa
126086,Active,8/5/2014,Dayforce Canada,Development,CANTOR,CAN - Toronto ON,Toronto
816075,Active,8/4/2014,Dayforce Canada,Customer Support,,CAN - Montreal QC,Lasalle
12307663,Active,8/1/2014,Australia Monthly,Finance,AUSMEL,AUS - Melbourne VIC,WHEELERS HILL
81310572,Active,7/21/2014,MEX Semi-Monthly,Implementation,VIRTUL,Mexico,Estado de México
92316713,Active,7/21/2014,US BiWeekly,Finance,VIRTUL,US - Not within 50 miles of an office,Batavia
81308318,Active,7/21/2014,PHL Dayforce Bi-monthly,Legal and Corp Governance,PHLMAN 2A,PHL - Manila 2Asc,Marikina City
726074,Active,7/21/2014,Dayforce Canada,Development,CANTOR,CAN - Toronto ON,North York
81305508,Active,7/17/2014,IND Monthly (ConnectedPay Exc),Customer Support,INDNOI,IND - Noida,Delhi
92305508,Active,7/17/2014,IND Monthly (ConnectedPay Exc),Customer Support,INDNOI,IND - Noida,
72307913,Active,7/16/2014,PHL Dayforce Bi-monthly,Finance,PHLMAN 2A,PHL - Manila 2Asc,Pasig City
81301704,Active,7/7/2014,US BiWeekly,Customer Support,VIRTUL,US - Not within 50 miles of an office,Hillsdale
816070,Active,7/7/2014,Dayforce Canada,Development,CANTOR,CAN - Toronto ON,Guelph
986066,Active,7/7/2014,Dayforce Canada,Customer Support,,CAN - Montreal QC,Saint-Laurent
12201434,Active,7/1/2014,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Vacoas
12201435,Active,7/1/2014,Mauritius Ltd Monthly,Technology,MAUEBE,MAU - Ebene Mauritius,Vacoas
81300322,Active,6/30/2014,UK Monthly (Native),Product,UKGLA3,UK - Glasgow Scotland,Erskine
72307471,Active,6/27/2014,PHL Dayforce Bi-monthly,Development,PHLMAN 2A,PHL - Manila 2Asc,Pasig
98123,Active,6/9/2014,Dayforce Canada,Development,CANTOR,CAN - Toronto ON,Thornhill
92306421,Active,6/5/2014,IND Monthly (ConnectedPay Exc),Customer Support,INDBAN,IND - Bangalore,Bangalore
72201425,Active,6/3/2014,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Petit Raffray
72306132,Active,6/2/2014,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Pasig City
92306132,Active,6/2/2014,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,
98201440,Active,6/2/2014,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Riviere Des Anguilles
72201395,Active,6/2/2014,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,Quatre Bornes
72201448,Active,6/2/2014,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Port-Louis
81201449,Active,6/2/2014,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,Curepipe
81300301,Active,5/26/2014,UK Monthly (Native),Implementation,VIRTUL,UK - Glasgow Scotland,Dungannon
81201423,Active,5/26/2014,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Forest Side
816025,Active,5/20/2014,Dayforce Canada,Management,CANTOR,CAN - Toronto ON,Markham
12201442,Active,5/19/2014,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Vacoas
98307691,Active,5/19/2014,Dayforce CN Monthly,Customer Support,CHNSHACDAY,CHN - Shanghai,Shanghai
816024,Active,5/12/2014,Dayforce Canada,Product,VIRTUL,CAN - Toronto ON,Milton
926022,Active,5/12/2014,Dayforce Canada,Implementation,VIRTUL,CAN - Toronto ON,Brampton
81306131,Active,5/12/2014,PHL Dayforce Bi-monthly,Customer Support,PHLMAN,PHL - Manila,Manila City
92306131,Active,5/12/2014,PHL Dayforce Bi-monthly,Customer Support,PHLMAN,PHL - Manila,
926023,Active,5/12/2014,Dayforce Canada,Development,CANTOR,CAN - Toronto ON,Ajax
98307864,Active,5/5/2014,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,TAGUIG CITY
725978,Active,5/5/2014,Dayforce Canada,Development,CANTOR,CAN - Toronto ON,North York
126013,Active,4/29/2014,Dayforce Canada,Development,CANTOR,CAN - Toronto ON,Toronto
725983,Active,4/28/2014,Dayforce Canada,Implementation,VIRTUL,CAN - Toronto ON,Richmond Hill
72302448,Active,4/28/2014,Dayforce Canada,Development,CANTOR,CAN - Toronto ON,Oakville 
816157,Active,4/28/2014,Dayforce Canada,Customer Support,,CAN - Montreal QC,Lachine
12201383,Active,4/24/2014,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,Vacoas
81307243,Active,4/23/2014,Australia Monthly,Implementation,VIRTUL,AUS - Melbourne VIC,Diggers Rest
98305445,Active,4/21/2014,Dayforce CN Monthly,Technology,CHNSHACDAY,CHN - Shanghai,Shanghai
92305445,Active,4/21/2014,Dayforce CN Monthly,Technology,CHNSHACDAY,CHN - Shanghai,
125972,Active,4/14/2014,Dayforce Canada,Sales,VIRTUL,CAN - Toronto ON,Toronto
725976,Active,4/14/2014,Dayforce Canada,Finance,VIRTUL,CAN - Toronto ON,Pickering
725963,Active,4/14/2014,Dayforce Canada,Sales,VIRTUL,CAN - Toronto ON,Oshawa
725974,Active,4/14/2014,Dayforce Canada,Development,VIRTUL,CAN - Not within 50 miles of an office,Nepean
725967,Active,4/14/2014,Dayforce Canada,Customer Support,,CAN - Montreal QC,Pincourt
725957,Active,4/7/2014,Dayforce Canada,Development,VIRTUL,CAN - Not within 50 miles of an office,Ottawa
72201403,Active,4/7/2014,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,Plaine Magnien
72307116,Active,3/31/2014,PHL Dayforce Bi-monthly,Finance,PHLMAN 2A,PHL - Manila 2Asc,Quezon City
125953,Active,3/31/2014,Dayforce Canada,Development,CANTOR,CAN - Toronto ON,Toronto
92307790,Active,3/24/2014,PHL Dayforce Bi-monthly,Finance,PHLMAN 2A,PHL - Manila 2Asc,CITY OF PASIG
12304628,Active,3/17/2014,Dayforce Canada,Product,VIRTUL,CAN - Toronto ON,Toronto
72307498,Active,3/17/2014,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Pasig City
92303481,Active,3/17/2014,Australia Monthly,Development,AUSMEL,AUS - Melbourne VIC,Cobblebank
815935,Active,3/17/2014,Dayforce Canada,Implementation,,CAN - Montreal QC,Laval
72307499,Active,3/10/2014,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Pasig
72307028,Active,3/10/2014,Australia Monthly,Marketing,AUSSYD,AUS - Sydney NSW,PARREARRA
425927,Active,3/10/2014,Dayforce Canada,Customer Support,,CAN - Montreal QC,Montreal
81313632,Active,3/4/2014,UK Monthly (Native),Customer Support,VIRTUL,UK - Not within 50 miles of an office,Croydon
98201389,Active,3/3/2014,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,Riviere du Rempart
72201370,Active,3/3/2014,Mauritius Ltd Monthly,Product,MAUEBE,MAU - Ebene Mauritius,Riche Mare
725924,Active,3/3/2014,Dayforce Canada,Development,CANTOR,CAN - Toronto ON,Richmond Hill
984742,Active,2/26/2014,Dayforce Canada,Sales,,CAN - Montreal QC,St. Lazare
92305989,Active,2/20/2014,IND Monthly (ConnectedPay Exc),Development,INDBAN,IND - Bangalore,Bengaluru
92305989,Active,2/20/2014,IND Monthly (ConnectedPay Exc),Development,INDBAN,IND - Bangalore,
92308050,Active,2/17/2014,MYS Monthly (Connected Pay Ascender),Customer Support,MYSKL 2A,MYS - Kuala Lumpur,Ampang
72201385,Active,2/10/2014,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,Petite Riviere
724477,Active,2/10/2014,Dayforce Canada,Management,CANTOR,CAN - Toronto ON,Pickering
81307063,Active,2/3/2014,Australia Monthly,Technology,AUSSYD,AUS - Sydney NSW,Minto
98307066,Active,1/27/2014,PHL Dayforce Bi-monthly,Technology,PHLMAN 2A,PHL - Manila 2Asc,San Mateo
425914,Active,1/21/2014,Dayforce Canada,Global Business Operations,VIRTUL,CAN - Toronto ON,Mississauga
815907,Active,1/21/2014,Dayforce Canada,Implementation,VIRTUL,CAN - Toronto ON,Kingston
92307129,Active,1/21/2014,PHL Dayforce Bi-monthly,Finance,PHLMAN 2A,PHL - Manila 2Asc,Antipolo City Rizal
815887,Active,1/20/2014,Dayforce Canada,Implementation,,CAN - Montreal QC,Deux-Montagnes
81307501,Active,1/13/2014,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Lucena City
815902,Active,1/9/2014,Dayforce Canada,Implementation,VIRTUL,CAN - Not within 50 miles of an office,Edmonton
425904,Active,1/6/2014,Dayforce Canada,Development,VIRTUL,CAN - Toronto ON,Mississauga
81304379,Active,1/6/2014,Dayforce Canada,Development,VIRTUL,CAN - Toronto ON,Kitchener
92307657,Active,1/6/2014,Australia Monthly,Cybersecurity,VIRTUL,AUS - Not within 50 miles of an office,Carine
925900,Active,1/6/2014,Dayforce Canada,Product,VIRTUL,CAN - Toronto ON,Caledon
92168,Active,1/6/2014,Dayforce Canada,Implementation,VIRTUL,CAN - Toronto ON,Brampton
925898,Active,1/6/2014,Dayforce Canada,Technology,CANTOR,CAN - Toronto ON,Ajax
425890,Active,1/6/2014,Dayforce Canada,Customer Support,,CAN - Montreal QC,Montreal
92305795,Active,1/2/2014,IND Monthly (ConnectedPay Exc),Customer Support,INDBAN,IND - Bangalore,Bengaluru
92305795,Active,1/2/2014,IND Monthly (ConnectedPay Exc),Customer Support,INDBAN,IND - Bangalore,
925892,Active,12/30/2013,Dayforce Canada,Customer Support,VIRTUL,CAN - Toronto ON,Brampton
125880,Active,12/9/2013,Dayforce Canada,Development,VIRTUL,CAN - Toronto ON,Whitby
815876,Active,12/9/2013,Dayforce Canada,Development,CANTOR,CAN - Toronto ON,Markham
815861,Active,11/25/2013,Dayforce Canada,Customer Support,VIRTUL,CAN - Toronto ON,Georgetown
81230,Active,11/25/2013,Dayforce Canada,Implementation,VIRTUL,CAN - Toronto ON,Etobicoke
815864,Active,11/25/2013,Dayforce Canada,Finance,,CAN - Montreal QC,Laval Auteuil
98307504,Active,11/18/2013,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Rizal
81307871,Active,11/18/2013,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Marikina City
81308276,Active,11/18/2013,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,MANDALUYONG CITY
81308275,Active,11/18/2013,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Lipa
81307502,Active,11/18/2013,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Legaspi City
925858,Active,11/11/2013,Dayforce Canada,Development,VIRTUL,CAN - Not within 50 miles of an office,Ashton
72307867,Active,11/11/2013,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Quezon City
81308114,Active,11/11/2013,MYS Monthly (Connected Pay Ascender),Implementation,MYSKL 2A,MYS - Kuala Lumpur,Kuala Lumpur
81201358,Active,11/11/2013,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,Fond Du Sac
125856,Active,11/11/2013,Dayforce Canada,Development,CANTOR,CAN - Toronto ON,Toronto
725855,Active,11/11/2013,Dayforce Canada,Development,CANTOR,CAN - Toronto ON,Richmond Hill
985846,Active,11/6/2013,Dayforce Canada,Customer Support,,CAN - Montreal QC,Sainte-Genevieve
985840,Active,11/4/2013,Dayforce Canada,Development,VIRTUL,CAN - Toronto ON,St. Thomas
81307909,Active,11/1/2013,Australia Monthly,Implementation,AUSSYD,AUS - Sydney NSW,Kingsford
92201348,Active,10/28/2013,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,Central Flacq
72305520,Active,10/24/2013,IND Monthly (ConnectedPay Exc),Customer Support,INDNOI,IND - Noida,New Delhi
92305520,Active,10/24/2013,IND Monthly (ConnectedPay Exc),Customer Support,INDNOI,IND - Noida,
985824,Active,10/21/2013,Dayforce Canada,Customer Success,VIRTUL,CAN - Toronto ON,Stratford
72201336,Active,10/21/2013,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Petit Raffray
985830,Active,10/15/2013,Dayforce Canada,Development,VIRTUL,CAN - Toronto ON,Stouffville
925823,Active,10/15/2013,Dayforce Canada,Sales,,CAN - Montreal QC,Blainville
12307505,Active,10/14/2013,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,TRECE MARTIRES CITY (CAPITAL)
72307506,Active,10/14/2013,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Quezon City
98201335,Active,10/10/2013,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,Riviere Du Rempart
72307095,Active,10/7/2013,PHL Dayforce Bi-monthly,Finance,PHLMAN 2A,PHL - Manila 2Asc,Pasig City
81201326,Active,10/3/2013,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Grand Gaube
81201311,Active,10/1/2013,Mauritius Ltd Monthly,Technology,MAUEBE,MAU - Ebene Mauritius,Curepipe
12319714,Active,9/30/2013,US BiWeekly,Sales,VIRTUL,US - Not within 50 miles of an office,Westport
125800,Active,9/30/2013,Dayforce Canada,Development,VIRTUL,CAN - Toronto ON,Toronto
72317237,Active,9/30/2013,US BiWeekly,Sales,VIRTUL,US - Not within 50 miles of an office,Reading
925796,Active,9/30/2013,Dayforce Canada,Customer Support,VIRTUL,CAN - Toronto ON,Burlington
925804,Active,9/30/2013,Dayforce Canada,Development,CANTOR,CAN - Toronto ON,Burlington
12307312,Active,9/24/2013,JPN Ascender - Non-paying,Customer Support,JPNTYO 2A,JPN - Tokyo 2Asc,Yokohama-shi
98306815,Active,9/23/2013,Dayforce Canada,Development,CANTOR,CAN - Toronto ON,Toronto
125787,Active,9/16/2013,Dayforce Canada,Development,VIRTUL,CAN - Toronto ON,Whitby
125790,Active,9/16/2013,Dayforce Canada,Implementation,VIRTUL,CAN - Toronto ON,Whitby
98316214,Active,9/16/2013,Dayforce Canada,Development,VIRTUL,CAN - Toronto ON,Thornhill
815788,Active,9/16/2013,Dayforce Canada,Development,VIRTUL,CAN - Toronto ON,Markham
925777,Active,9/16/2013,Dayforce Canada,Customer Support,VIRTUL,CAN - Not within 50 miles of an office,charlottetown
925789,Active,9/16/2013,Dayforce Canada,Implementation,VIRTUL,CAN - Toronto ON,Brampton
98307507,Active,9/16/2013,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Sorsogon
985764,Active,9/9/2013,Dayforce Canada,Implementation,VIRTUL,CAN - Toronto ON,Stouffville
98300486,Active,9/3/2013,US BiWeekly,Customer Success,VIRTUL,US - St Petersburg FL,Signal Mountain
72304746,Active,9/3/2013,Dayforce Canada,Customer Support,VIRTUL,CAN - Toronto ON,Nepean
815757,Active,9/3/2013,Dayforce Canada,Sales,VIRTUL,CAN - Not within 50 miles of an office,Coquitlam
125770,Active,8/28/2013,Dayforce Canada,Implementation,CANTOR,CAN - Toronto ON,Toronto
72201298,Active,8/21/2013,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Poudre D`Or Village
425746,Active,8/19/2013,Dayforce Canada,Development,VIRTUL,CAN - Toronto ON,Mississauga
92307193,Active,8/19/2013,Australia Monthly,Customer Support,VIRTUL,AUS - Not within 50 miles of an office,Burpengary East
72308277,Active,8/12/2013,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Quezon City
81201281,Active,8/12/2013,Mauritius Ltd Monthly,Development,MAUEBE,MAU - Ebene Mauritius,L`Escalier
92315556,Active,8/12/2013,Mauritius Ltd Monthly,Development,MAUEBE,MAU - Ebene Mauritius,Camp Diable
92201297,Active,8/12/2013,Mauritius Ltd Monthly,Product,MAUEBE,MAU - Ebene Mauritius,Calebasses
81303497,Active,8/12/2013,Australia Monthly,Development,AUSSYD,AUS - Sydney NSW,Gables
425733,Active,8/6/2013,Dayforce Canada,Customer Support,VIRTUL,CAN - Toronto ON,Mississauga
815727,Active,8/6/2013,Dayforce Canada,Sales,VIRTUL,CAN - Toronto ON,Maple
125732,Active,8/6/2013,Dayforce Canada,Finance,CANTOR,CAN - Toronto ON,Toronto
815736,Active,8/6/2013,Dayforce Canada,Development,CANTOR,CAN - Toronto ON,Etobicoke
81303442,Active,8/5/2013,Australia Monthly,Development,AUSSYD,AUS - Sydney NSW,KINGSFORD
81305510,Active,8/1/2013,IND Monthly (ConnectedPay Exc),Customer Support,INDNOI,IND - Noida,Faridabad
92305510,Active,8/1/2013,IND Monthly (ConnectedPay Exc),Customer Support,INDNOI,IND - Noida,
12302421,Active,7/29/2013,US BiWeekly,Customer Success,VIRTUL,US - Not within 50 miles of an office,Villa Rica
72154,Active,7/29/2013,Dayforce Canada,Global Business Operations,VIRTUL,CAN - Toronto ON,Oakville
81301195,Active,7/29/2013,US BiWeekly,Implementation,VIRTUL,US - Not within 50 miles of an office,Miami Gardens
72201280,Active,7/29/2013,Mauritius Ltd Monthly,Product,MAUEBE,MAU - Ebene Mauritius,Phoenix
81201286,Active,7/29/2013,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,Ilot
81201279,Active,7/22/2013,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Flic en Flac
